Crop,SeedVariety,Season,SoilType,Soil_pH,WaterRequirement,TemperatureC,RainfallMM,HumidityPercent,State,SowingMonth,HarvestMonth,HarvestTimeDays,CommonDisease,PestControl,FertilizerType,FertilizerKgPerAcre,AverageMarketPriceINR_perKg, 
Citronella,Co 86032,Zaid,Loamy,5.6,High,24,1288,54,Bihar,December,October,183,Blight,Biological Control,NPK,81,147,
Citronella,Maruti,Kharif,Sandy Loam,6.1,High,27,744,68,Uttar Pradesh,August,November,78,Mildew,Chemical Pesticide,Nitrogen,84,33,
Citronella,RD 2668,Rabi,Clayey,7.5,Medium,24,1427,48,Telangana,August,May,130,Mildew,Biological Control,Compost,65,124,
Citronella,Pant Shubhra,Annual,Sandy Loam,6.8,Medium,19,789,50,West Bengal,February,November,106,Bacterial Blight,Crop Rotation,Compost,59,66,
Citronella,MTU1010,Kharif,Sandy Loam,6.5,Low,23,2107,56,Madhya Pradesh,March,February,95,Wilt,Chemical Pesticide,DAP,84,24,
Citronella,Pusa Vishal,Rabi,Alluvial,6.5,Medium,34,1508,57,Tamil Nadu,November,July,73,Rust,Integrated Pest Management,NPK,72,72,
Geranium,Pusa Purple Long,Zaid,Alluvial,7.1,Low,20,1191,59,Odisha,May,October,118,Mildew,Neem Oil Spray,Compost,44,92,
Geranium,Pusa Chetki,Rabi,Black Soil,5.5,Medium,20,1043,76,West Bengal,July,May,196,Leaf Spot,Chemical Pesticide,Potash,24,102,
Geranium,Morden,Zaid,Loamy,7,Low,18,925,85,Haryana,December,July,114,Mildew,Biological Control,NPK,101,121,
Geranium,DHM 117,Rabi,Alluvial,5.9,High,20,1330,85,Rajasthan,April,November,108,Rust,Biological Control,Nitrogen,99,133,
Geranium,HD 3086,Zaid,Alluvial,7.3,Medium,22,794,84,Punjab,September,July,173,Wilt,Neem Oil Spray,Potash,88,82,
Geranium,WH 1105,Annual,Alluvial,7,High,24,1588,45,Uttar Pradesh,December,June,175,Bacterial Blight,Integrated Pest Management,DAP,50,37,
Geranium,JL 24,Annual,Alluvial,7.5,Low,33,1466,43,Karnataka,November,August,98,Blight,Crop Rotation,Compost,109,44,
Geranium,UPAS 120,Annual,Loamy,6.2,High,31,1780,65,Odisha,February,November,150,Rust,Chemical Pesticide,Nitrogen,88,22,
Geranium,Arka Shirish,Zaid,Black Soil,5.8,Medium,34,1861,58,Rajasthan,March,September,76,Mildew,Crop Rotation,Nitrogen,94,88,
Geranium,Co 0118,Rabi,Sandy Loam,5.6,High,19,1350,51,Gujarat,March,November,90,Wilt,Neem Oil Spray,NPK,64,68,
Saffron,Co 0118,Annual,Black Soil,6.2,High,34,2016,79,Rajasthan,February,April,138,Rust,Chemical Pesticide,Potash,95,57,
Saffron,TAG 24,Rabi,Alluvial,6.7,Low,23,1704,50,Karnataka,January,June,159,Rust,Biological Control,Nitrogen,39,132,
Saffron,Golden Acre,Annual,Loamy,6.1,Low,23,390,72,Bihar,July,January,94,Bacterial Blight,Biological Control,NPK,30,84,
Saffron,Pusa Drumhead,Kharif,Loamy,5.6,Medium,34,1794,62,Punjab,May,March,88,Mildew,Crop Rotation,NPK,59,31,
Saffron,JG 11,Rabi,Loamy,6.4,Low,37,1649,56,Bihar,January,April,66,Mildew,Crop Rotation,DAP,86,104,
Saffron,SML 668,Kharif,Clayey,7.7,Medium,19,951,78,Telangana,April,February,172,Blight,Crop Rotation,Nitrogen,110,13,
Saffron,Arka Rakshak,Rabi,Loamy,5.9,Low,19,1035,78,Telangana,February,September,162,Mildew,Crop Rotation,Potash,117,123,
Saffron,JL 24,Kharif,Loamy,7.2,Low,35,475,68,Tamil Nadu,July,February,140,Wilt,Integrated Pest Management,NPK,63,69,
Saffron,Arka Nidhi,Zaid,Sandy Loam,7.1,High,26,2113,63,Bihar,February,April,95,Wilt,Integrated Pest Management,Nitrogen,71,24,
Saffron,Asha,Annual,Clayey,6.3,Low,20,2159,48,Gujarat,June,April,144,Rust,Integrated Pest Management,Potash,26,38,
Anise,Co 86032,Kharif,Black Soil,5.5,High,27,1336,45,Tamil Nadu,February,March,161,Wilt,Neem Oil Spray,DAP,55,45,
Anise,Pusa 256,Annual,Loamy,6.9,Medium,32,757,43,Punjab,July,October,104,Wilt,Integrated Pest Management,NPK,98,99,
Anise,IR64,Rabi,Alluvial,6.8,High,25,1574,63,Odisha,January,July,94,Blight,Chemical Pesticide,DAP,57,150,
Anise,Kufri Chipsona 1,Kharif,Clayey,6,Low,35,1473,87,Haryana,October,May,197,Leaf Spot,Neem Oil Spray,NPK,29,43,
Anise,JS 95-60,Annual,Alluvial,7.6,High,26,2063,43,West Bengal,July,July,135,Blight,Integrated Pest Management,Potash,120,117,
Anise,Nantes,Kharif,Sandy Loam,7.7,Low,19,1831,47,Madhya Pradesh,November,December,169,Bacterial Blight,Integrated Pest Management,Compost,63,99,
Anise,ICTP 8203,Rabi,Black Soil,7,Medium,18,1298,77,Punjab,August,July,79,Blight,Crop Rotation,Potash,116,132,
Anise,Co 99004,Annual,Black Soil,6.2,High,26,1507,71,West Bengal,November,July,78,Wilt,Chemical Pesticide,NPK,23,15,
Anise,Mallika Bt,Annual,Alluvial,5.6,Low,22,402,48,Uttar Pradesh,February,May,148,Rust,Chemical Pesticide,DAP,49,34,
Anise,TC 25,Zaid,Loamy,5.7,Low,19,1059,79,Madhya Pradesh,September,September,167,Bacterial Blight,Neem Oil Spray,NPK,79,51,
Caraway,Asha,Kharif,Black Soil,6.9,Medium,25,1975,74,Gujarat,December,September,162,Bacterial Blight,Chemical Pesticide,Potash,32,136,
Caraway,Pusa Chetki,Annual,Sandy Loam,6.8,Medium,19,789,50,West Bengal,February,November,106,Bacterial Blight,Crop Rotation,Compost,59,66,
Caraway,DBW 17,Zaid,Loamy,7.5,Medium,38,523,48,Karnataka,February,December,195,Mildew,Biological Control,Nitrogen,69,21,
Caraway,Co 0118,Annual,Clayey,5.9,Medium,31,1618,82,Punjab,April,August,182,Rust,Biological Control,NPK,28,102,
Caraway,Co 99004,Rabi,Loamy,7.6,Low,22,758,68,Andhra Pradesh,January,September,74,Bacterial Blight,Neem Oil Spray,Nitrogen,72,44,
Caraway,DHM 117,Kharif,Loamy,7.7,Medium,38,782,60,Kerala,February,July,119,Leaf Spot,Crop Rotation,Compost,25,110,
Caraway,Indaf 9,Kharif,Sandy Loam,6.5,Low,23,2107,56,Madhya Pradesh,March,February,95,Wilt,Chemical Pesticide,DAP,84,24,
Caraway,Kufri Bahar,Kharif,Loamy,5.9,Medium,24,1535,66,Kerala,October,May,120,Rust,Neem Oil Spray,NPK,46,116,
Caraway,Pusa Masoor 5,Rabi,Sandy Loam,6.3,Low,37,819,60,West Bengal,July,April,177,Rust,Chemical Pesticide,Nitrogen,71,83,
Caraway,Vivek QPM 9,Annual,Loamy,5.8,Low,36,1677,90,Maharashtra,August,January,103,Leaf Spot,Neem Oil Spray,DAP,79,17,
Dill,T 13,Zaid,Black Soil,5.9,Low,21,1709,87,Maharashtra,October,April,191,Rust,Integrated Pest Management,Potash,58,148,
Dill,Pusa Bold,Kharif,Loamy,6.4,High,27,1163,67,Rajasthan,September,March,105,Rust,Biological Control,NPK,60,92,
Dill,JS 95-60,Zaid,Clayey,7.1,High,31,1124,46,Kerala,May,December,92,Leaf Spot,Chemical Pesticide,Compost,116,34,
Dill,Swarna,Zaid,Loamy,5.7,Low,19,1059,79,Madhya Pradesh,September,September,167,Bacterial Blight,Neem Oil Spray,NPK,79,51,
Dill,PL 639,Zaid,Loamy,6.8,High,22,471,68,Maharashtra,October,December,150,Leaf Spot,Neem Oil Spray,Potash,64,64,
Dill,IR64,Annual,Loamy,6.7,High,18,1292,44,Odisha,April,May,62,Blight,Integrated Pest Management,Compost,74,133,
Dill,Pusa Red,Rabi,Black Soil,7.4,High,32,2067,44,Rajasthan,November,June,126,Rust,Crop Rotation,Nitrogen,108,139,
Dill,RCH2 Bt,Annual,Loamy,7.8,Low,35,497,56,Andhra Pradesh,September,July,150,Leaf Spot,Chemical Pesticide,Potash,68,91,
Dill,Varsha Uphar,Kharif,Clayey,7.4,Low,33,1174,41,Haryana,January,January,75,Wilt,Biological Control,Potash,40,76,
Dill,CSH 14,Kharif,Alluvial,6.3,High,27,1573,83,Punjab,September,December,183,Wilt,Integrated Pest Management,Nitrogen,109,30,
Marjoram,Vijay,Annual,Black Soil,6.1,Medium,31,1085,79,Tamil Nadu,May,August,123,Leaf Spot,Biological Control,NPK,60,80,
Marjoram,Pusa Red,Zaid,Clayey,7,High,34,1206,81,West Bengal,June,May,88,Bacterial Blight,Neem Oil Spray,DAP,54,108,
Marjoram,Pusa Drumhead,Zaid,Black Soil,6,High,26,1800,90,Kerala,April,February,64,Rust,Chemical Pesticide,NPK,93,17,
Marjoram,CSV 20,Kharif,Black Soil,6.1,Low,20,786,65,Uttar Pradesh,March,September,130,Mildew,Integrated Pest Management,DAP,33,113,
Marjoram,GHB 558,Rabi,Black Soil,7.4,Low,26,457,61,Telangana,January,July,105,Mildew,Chemical Pesticide,Nitrogen,97,144,
Marjoram,DHM 117,Rabi,Clayey,7.6,Low,23,1785,41,Bihar,September,February,161,Leaf Spot,Chemical Pesticide,DAP,102,133,
Marjoram,Pusa Basmati 1509,Rabi,Sandy Loam,6,High,28,1319,79,Punjab,May,January,137,Bacterial Blight,Crop Rotation,Nitrogen,106,25,
Marjoram,MACS 450,Kharif,Sandy Loam,6.9,Medium,28,525,60,Telangana,July,June,116,Leaf Spot,Crop Rotation,DAP,22,109,
Marjoram,RD 2668,Rabi,Sandy Loam,7,Low,20,2040,80,Kerala,March,July,169,Mildew,Crop Rotation,Potash,104,55,
Marjoram,N53,Kharif,Black Soil,7.6,Low,19,2081,86,Gujarat,July,June,186,Bacterial Blight,Integrated Pest Management,Nitrogen,26,91,
Oregano,T9,Kharif,Sandy Loam,7.7,Low,28,722,68,Andhra Pradesh,March,May,87,Mildew,Crop Rotation,Compost,56,120,
Oregano,Pusa Ruby,Annual,Black Soil,6.1,Medium,33,2166,79,Uttar Pradesh,September,October,133,Leaf Spot,Integrated Pest Management,Nitrogen,94,85,
Oregano,Pusa Bold,Annual,Alluvial,7.1,High,22,1387,60,Andhra Pradesh,August,April,82,Wilt,Neem Oil Spray,DAP,54,27,
Oregano,Kranti,Annual,Black Soil,6.5,Low,24,1931,88,Maharashtra,August,May,189,Blight,Chemical Pesticide,DAP,61,34,
Oregano,TC 25,Annual,Black Soil,7,Medium,27,1614,66,Madhya Pradesh,August,July,116,Rust,Biological Control,Nitrogen,111,99,
Oregano,CSV 20,Annual,Loamy,6.4,Low,32,703,88,Gujarat,November,February,109,Mildew,Chemical Pesticide,DAP,74,82,
Oregano,Deccan 103,Rabi,Alluvial,7.6,Low,23,1191,67,Maharashtra,June,October,189,Mildew,Crop Rotation,Potash,79,65,
Oregano,Pusa Red,Annual,Sandy Loam,5.7,Medium,29,1990,64,Karnataka,June,December,195,Bacterial Blight,Crop Rotation,Compost,88,20,
Oregano,Pusa 256,Zaid,Black Soil,6.9,High,30,1615,79,Karnataka,May,June,146,Leaf Spot,Biological Control,Nitrogen,106,32,
Oregano,Varsha Uphar,Zaid,Black Soil,6.1,Medium,32,1124,63,Andhra Pradesh,December,December,144,Bacterial Blight,Crop Rotation,Potash,67,124,
Thyme,Pusa Basmati 1121,Annual,Sandy Loam,7.4,Medium,26,734,78,Bihar,November,November,84,Rust,Integrated Pest Management,DAP,46,98,
Thyme,Lok 1,Kharif,Clayey,5.6,High,32,1490,88,Telangana,November,December,127,Leaf Spot,Chemical Pesticide,NPK,69,97,
Thyme,Kadiri 6,Kharif,Clayey,7,Medium,35,1706,45,Haryana,March,December,120,Bacterial Blight,Integrated Pest Management,Nitrogen,75,81,
Thyme,Morden,Kharif,Black Soil,7.1,High,32,573,48,Madhya Pradesh,July,March,159,Wilt,Crop Rotation,Potash,59,20,
Thyme,RHB 121,Rabi,Clayey,7.2,Medium,29,1947,90,Karnataka,May,May,146,Rust,Chemical Pesticide,DAP,77,120,
Thyme,Kalyan Sona,Zaid,Clayey,6.5,Medium,24,2176,88,Madhya Pradesh,March,August,72,Leaf Spot,Biological Control,DAP,63,64,
Thyme,Swarna,Kharif,Black Soil,7.8,High,38,1250,55,Maharashtra,February,August,171,Mildew,Neem Oil Spray,Potash,82,32,
Thyme,Bunny Bt,Rabi,Black Soil,7.3,High,35,927,68,Maharashtra,June,March,156,Mildew,Neem Oil Spray,Compost,40,110,
Thyme,Bhima Super,Kharif,Black Soil,6.9,Low,22,1126,87,Odisha,August,April,74,Wilt,Crop Rotation,Compost,75,94,
Thyme,Ganga 5,Zaid,Sandy Loam,7.5,Low,38,364,40,Gujarat,December,October,199,Bacterial Blight,Crop Rotation,Nitrogen,29,86,
Rosemary,RCH2 Bt,Annual,Loamy,6.4,Low,25,1830,57,Rajasthan,January,July,135,Bacterial Blight,Chemical Pesticide,NPK,60,30,
Rosemary,Pusa Drumhead,Zaid,Alluvial,6.3,High,18,2033,85,Maharashtra,July,July,80,Wilt,Neem Oil Spray,Compost,44,91,
Rosemary,Indaf 9,Rabi,Loamy,6.5,Low,18,2177,40,Maharashtra,June,May,78,Leaf Spot,Crop Rotation,NPK,111,10,
Rosemary,HD 3086,Zaid,Loamy,5.6,High,24,1288,54,Bihar,December,October,183,Blight,Biological Control,NPK,81,147,
Rosemary,Varuna,Rabi,Loamy,6.1,Medium,24,825,74,Madhya Pradesh,October,March,144,Bacterial Blight,Integrated Pest Management,Nitrogen,103,127,
Rosemary,T 13,Kharif,Alluvial,6.3,Low,35,342,57,Telangana,October,September,75,Bacterial Blight,Biological Control,Compost,62,91,
Rosemary,Pusa Basmati 1509,Annual,Loamy,7.4,High,27,427,47,Madhya Pradesh,April,June,119,Mildew,Crop Rotation,DAP,116,81,
Rosemary,GHB 558,Kharif,Black Soil,6.8,Medium,23,1827,58,Haryana,August,October,133,Blight,Neem Oil Spray,Nitrogen,113,62,
Rosemary,Pusa Chetki,Rabi,Alluvial,6.8,High,35,471,68,Punjab,June,December,123,Mildew,Crop Rotation,DAP,66,121,
Rosemary,DHM 117,Zaid,Loamy,7.7,Low,38,1022,73,Karnataka,March,April,198,Mildew,Chemical Pesticide,DAP,70,23,
Sage,MTU1010,Annual,Loamy,7.7,High,31,714,76,Andhra Pradesh,January,November,107,Leaf Spot,Chemical Pesticide,DAP,29,74,
Sage,Agrifound Light Red,Rabi,Loamy,5.9,Low,30,604,50,Bihar,September,October,162,Leaf Spot,Crop Rotation,Nitrogen,52,31,
Sage,Pusa Chetki,Rabi,Loamy,6.3,High,19,953,82,West Bengal,July,January,185,Leaf Spot,Biological Control,Potash,28,23,
Sage,JG 14,Rabi,Clayey,5.8,Low,34,1883,51,Tamil Nadu,February,April,150,Mildew,Chemical Pesticide,Nitrogen,31,13,
Sage,PL 639,Kharif,Alluvial,5.5,Low,22,1849,71,Gujarat,February,April,190,Mildew,Crop Rotation,DAP,101,139,
Sage,Pusa Kesar,Annual,Loamy,7.3,Low,20,1846,45,West Bengal,January,October,91,Mildew,Neem Oil Spray,Potash,42,114,
Sage,Pusa Drumhead,Rabi,Black Soil,5.9,High,28,581,60,Tamil Nadu,October,June,107,Blight,Biological Control,DAP,104,101,
Sage,Asha,Kharif,Black Soil,6.5,Medium,29,1713,42,Karnataka,August,July,97,Wilt,Chemical Pesticide,Nitrogen,45,126,
Sage,ICTP 8203,Annual,Sandy Loam,6,Medium,38,725,68,Haryana,June,April,116,Blight,Crop Rotation,DAP,42,148,
Sage,Pusa Snowball,Kharif,Black Soil,7.1,High,32,573,48,Madhya Pradesh,July,March,159,Wilt,Crop Rotation,Potash,59,20,
Lavender,Nantes,Annual,Loamy,7.1,Low,35,1260,65,Bihar,March,February,117,Rust,Crop Rotation,Nitrogen,84,150,
Lavender,TAG 24,Zaid,Black Soil,5.9,High,19,722,62,Tamil Nadu,March,May,199,Leaf Spot,Neem Oil Spray,Potash,94,106,
Lavender,Pusa Sawani,Rabi,Loamy,5.8,Medium,36,1478,90,Andhra Pradesh,December,November,118,Rust,Neem Oil Spray,Potash,63,133,
Lavender,PL 639,Zaid,Black Soil,6,High,28,1503,42,Rajasthan,October,January,156,Bacterial Blight,Biological Control,NPK,36,121,
Lavender,Pusa Snowball,Rabi,Loamy,6.5,Low,18,2177,40,Maharashtra,June,May,78,Leaf Spot,Crop Rotation,NPK,111,10,
Lavender,KBSH 1,Rabi,Alluvial,6.8,Low,23,405,54,Maharashtra,August,June,193,Mildew,Biological Control,Potash,88,70,
Lavender,Indaf 9,Kharif,Loamy,5.7,Low,19,1297,45,Punjab,October,May,170,Rust,Biological Control,Compost,44,110,
Lavender,Pusa Kesar,Rabi,Black Soil,5.5,High,19,1667,63,Telangana,March,March,63,Leaf Spot,Integrated Pest Management,DAP,106,17,
Lavender,MACS 450,Rabi,Alluvial,6.1,Low,37,591,85,Uttar Pradesh,June,January,118,Leaf Spot,Biological Control,DAP,115,61,
Lavender,Pratap Makka 5,Kharif,Loamy,7.7,High,21,1038,83,West Bengal,August,July,173,Mildew,Biological Control,DAP,88,51,
Chamomile,ICTP 8203,Annual,Clayey,6.8,Medium,30,896,77,Bihar,February,December,155,Mildew,Crop Rotation,Potash,94,18,
Chamomile,RD 2552,Kharif,Black Soil,6.5,Medium,29,1713,42,Karnataka,August,July,97,Wilt,Chemical Pesticide,Nitrogen,45,126,
Chamomile,ADT 43,Rabi,Loamy,7,Medium,18,1903,90,Bihar,September,January,118,Leaf Spot,Crop Rotation,Compost,69,63,
Chamomile,N53,Rabi,Black Soil,7.3,High,18,1490,83,West Bengal,August,November,103,Blight,Neem Oil Spray,Potash,117,68,
Chamomile,Pusa Drumhead,Zaid,Sandy Loam,7.3,High,27,944,69,Rajasthan,March,January,180,Leaf Spot,Chemical Pesticide,DAP,111,84,
Chamomile,PL 406,Annual,Loamy,6.4,Medium,32,2157,85,Tamil Nadu,October,January,129,Blight,Crop Rotation,Nitrogen,68,84,
Chamomile,ML 365,Kharif,Loamy,6.7,Low,22,1879,89,Maharashtra,November,January,159,Wilt,Crop Rotation,DAP,74,36,
Chamomile,GHB 558,Kharif,Sandy Loam,7.5,Low,25,2012,89,Andhra Pradesh,April,July,87,Rust,Chemical Pesticide,NPK,21,98,
Chamomile,Agrifound Light Red,Rabi,Loamy,6.8,Low,28,918,49,Andhra Pradesh,August,October,195,Blight,Crop Rotation,Nitrogen,76,70,
Chamomile,Pusa Red,Kharif,Black Soil,6.5,Medium,29,1713,42,Karnataka,August,July,97,Wilt,Chemical Pesticide,Nitrogen,45,126,
Echinacea,Co 86032,Zaid,Sandy Loam,6.1,Medium,33,2093,40,Haryana,March,July,72,Blight,Integrated Pest Management,DAP,70,20,
Echinacea,Pusa Red,Annual,Loamy,7.8,Medium,22,2009,46,Rajasthan,July,March,83,Wilt,Integrated Pest Management,NPK,34,29,
Echinacea,Pusa Bold,Zaid,Alluvial,6.1,High,22,1923,50,Telangana,January,October,91,Bacterial Blight,Neem Oil Spray,Potash,90,52,
Echinacea,RCH2 Bt,Rabi,Sandy Loam,5.8,Medium,27,342,58,Madhya Pradesh,August,April,145,Wilt,Integrated Pest Management,Nitrogen,87,33,
Echinacea,Vivek QPM 9,Kharif,Loamy,7.6,Low,37,2015,87,Madhya Pradesh,February,May,75,Wilt,Biological Control,NPK,120,38,
Echinacea,CSH 16,Rabi,Loamy,7.6,Low,22,758,68,Andhra Pradesh,January,September,74,Bacterial Blight,Neem Oil Spray,Nitrogen,72,44,
Echinacea,Pusa Basmati 1121,Zaid,Sandy Loam,7.3,Medium,18,1244,89,Rajasthan,November,September,70,Bacterial Blight,Biological Control,Compost,32,89,
Echinacea,Pusa Masoor 5,Kharif,Clayey,7.1,Medium,20,1525,64,Bihar,March,March,83,Blight,Neem Oil Spray,Nitrogen,84,30,
Echinacea,LBG 20,Kharif,Loamy,7.8,Low,28,1860,72,Telangana,June,December,124,Blight,Chemical Pesticide,NPK,110,92,
Echinacea,Pusa Sawani,Rabi,Loamy,5.6,Medium,19,479,45,West Bengal,April,December,111,Bacterial Blight,Crop Rotation,Compost,41,14,
Ginseng,GG 20,Kharif,Sandy Loam,6.8,Low,25,1410,89,Odisha,June,November,191,Rust,Chemical Pesticide,Nitrogen,98,35,
Ginseng,Pant Shubhra,Zaid,Clayey,7.3,Low,20,1893,53,Punjab,May,June,196,Rust,Biological Control,NPK,61,58,
Ginseng,WH 1105,Kharif,Sandy Loam,7,Medium,25,1875,70,Telangana,July,February,134,Wilt,Chemical Pesticide,NPK,47,32,
Ginseng,RD 2668,Zaid,Loamy,5.9,Medium,27,1080,52,Odisha,January,September,117,Wilt,Neem Oil Spray,NPK,21,107,
Ginseng,ML 365,Annual,Loamy,6.8,Medium,26,1230,59,Telangana,November,November,192,Bacterial Blight,Crop Rotation,Nitrogen,87,126,
Ginseng,Samba Mahsuri,Kharif,Black Soil,7.4,High,38,923,56,Bihar,April,January,154,Bacterial Blight,Neem Oil Spray,DAP,55,117,
Ginseng,Pusa Snowball,Kharif,Sandy Loam,7.3,Low,23,955,80,Madhya Pradesh,August,February,86,Rust,Crop Rotation,Compost,44,68,
Ginseng,Ganga 5,Zaid,Clayey,7,Medium,29,1121,81,Rajasthan,May,May,192,Leaf Spot,Integrated Pest Management,Potash,36,51,
Ginseng,N53,Rabi,Alluvial,6.6,Medium,24,1218,66,Karnataka,July,June,83,Leaf Spot,Neem Oil Spray,Nitrogen,22,97,
Ginseng,GPU 28,Zaid,Black Soil,5.9,Low,21,1709,87,Maharashtra,October,April,191,Rust,Integrated Pest Management,Potash,58,148,
Licorice,Pusa Drumhead,Rabi,Black Soil,7.3,High,18,1490,83,West Bengal,August,November,103,Blight,Neem Oil Spray,Potash,117,68,
Licorice,CSH 14,Kharif,Black Soil,7.7,Low,23,1813,62,Odisha,September,July,84,Rust,Biological Control,DAP,99,79,
Licorice,CO 2,Zaid,Clayey,7.7,Low,27,1595,87,Tamil Nadu,June,May,170,Bacterial Blight,Chemical Pesticide,Potash,65,114,
Licorice,MTU1010,Kharif,Sandy Loam,6.1,High,29,1328,69,Madhya Pradesh,October,May,96,Wilt,Biological Control,Potash,101,145,
Licorice,UPAS 120,Zaid,Black Soil,7,High,24,1422,47,Andhra Pradesh,August,December,113,Mildew,Integrated Pest Management,Compost,21,50,
Licorice,ICTP 8203,Rabi,Black Soil,7,Medium,29,524,45,Telangana,June,August,81,Bacterial Blight,Crop Rotation,Compost,111,144,
Licorice,PBW 343,Rabi,Sandy Loam,6.7,Medium,22,570,41,Madhya Pradesh,March,March,193,Rust,Integrated Pest Management,Nitrogen,56,83,
Licorice,Arka Nidhi,Zaid,Alluvial,6.4,High,23,2042,72,Bihar,December,May,120,Mildew,Chemical Pesticide,Compost,76,49,
Licorice,Japanese White,Zaid,Sandy Loam,6.1,Medium,26,1456,71,Odisha,May,April,64,Wilt,Biological Control,Compost,104,135,
Licorice,JL 24,Zaid,Sandy Loam,6.8,High,23,1033,52,Maharashtra,April,October,191,Rust,Chemical Pesticide,Compost,69,39,
Valerian,Morden,Annual,Loamy,6.4,Low,32,703,88,Gujarat,November,February,109,Mildew,Chemical Pesticide,DAP,74,82,
Valerian,DPL 62,Annual,Sandy Loam,6.5,High,23,1897,73,Rajasthan,June,May,175,Bacterial Blight,Neem Oil Spray,DAP,99,99,
Valerian,TC 25,Rabi,Sandy Loam,7,High,33,1445,44,Telangana,March,August,151,Wilt,Crop Rotation,Compost,23,63,
Valerian,Pusa Bold,Kharif,Clayey,6.3,Medium,21,1605,89,Punjab,September,January,84,Mildew,Chemical Pesticide,NPK,66,88,
Valerian,ICPL 87119,Kharif,Loamy,6.2,Medium,32,511,89,West Bengal,May,October,77,Bacterial Blight,Neem Oil Spray,Potash,41,133,
Valerian,Agrifound Light Red,Annual,Loamy,5.8,Low,36,1677,90,Maharashtra,August,January,103,Leaf Spot,Neem Oil Spray,DAP,79,17,
Valerian,Vivek QPM 9,Rabi,Black Soil,5.6,High,28,792,85,Bihar,May,December,103,Wilt,Crop Rotation,Compost,34,39,
Valerian,SML 668,Kharif,Black Soil,6.8,Low,30,1367,43,Karnataka,April,October,200,Wilt,Biological Control,DAP,59,96,
Valerian,Pusa Masoor 5,Rabi,Alluvial,6.2,Medium,38,961,79,Uttar Pradesh,January,July,191,Leaf Spot,Integrated Pest Management,Nitrogen,84,23,
Valerian,Arka Anamika,Kharif,Loamy,5.7,High,27,2146,83,Bihar,May,June,155,Blight,Chemical Pesticide,Nitrogen,21,135,
Guar,ICTP 8203,Zaid,Sandy Loam,7.1,Medium,37,1871,53,Telangana,January,December,109,Mildew,Biological Control,Compost,109,111,
Guar,Maruti,Rabi,Sandy Loam,6.9,High,37,1368,40,Andhra Pradesh,June,October,142,Bacterial Blight,Biological Control,Potash,32,71,
Guar,Samrat,Annual,Sandy Loam,6,Medium,38,725,68,Haryana,June,April,116,Blight,Crop Rotation,DAP,42,148,
Guar,Kadiri 6,Rabi,Alluvial,7.2,Low,30,1259,54,Uttar Pradesh,May,July,166,Bacterial Blight,Integrated Pest Management,NPK,27,70,
Guar,Pusa Purple Long,Zaid,Black Soil,5.6,Medium,38,1175,44,West Bengal,March,April,136,Rust,Chemical Pesticide,Compost,109,142,
Guar,PL 639,Kharif,Clayey,6.3,Medium,21,1605,89,Punjab,September,January,84,Mildew,Chemical Pesticide,NPK,66,88,
Guar,JG 14,Annual,Loamy,6.6,Medium,35,1433,72,Bihar,July,May,150,Leaf Spot,Chemical Pesticide,Nitrogen,116,141,
Guar,Pusa 256,Zaid,Clayey,6.9,Medium,27,1940,83,Punjab,March,April,98,Wilt,Biological Control,Nitrogen,25,30,
Guar,Kalyan Sona,Annual,Sandy Loam,7.1,Low,19,1348,88,Punjab,March,January,121,Mildew,Crop Rotation,DAP,85,135,
Guar,Kufri Jyoti,Zaid,Clayey,6.3,Low,31,467,58,Haryana,July,December,155,Leaf Spot,Chemical Pesticide,NPK,37,76,
Indigo,Arka Nidhi,Rabi,Sandy Loam,6.6,High,24,1886,76,Rajasthan,August,April,64,Leaf Spot,Chemical Pesticide,DAP,31,81,
Indigo,Co 0238,Annual,Black Soil,5.5,High,25,1703,62,Karnataka,April,June,158,Mildew,Neem Oil Spray,Compost,28,110,
Indigo,GG 20,Zaid,Clayey,7.5,Low,33,404,64,Karnataka,March,December,138,Mildew,Neem Oil Spray,Compost,100,102,
Indigo,MTU1010,Annual,Clayey,5.9,Low,34,1869,72,Maharashtra,April,May,77,Blight,Chemical Pesticide,Nitrogen,51,96,
Indigo,PBW 343,Annual,Alluvial,7.1,High,22,1387,60,Andhra Pradesh,August,April,82,Wilt,Neem Oil Spray,DAP,54,27,
Indigo,RD 2552,Annual,Sandy Loam,6.3,High,24,2181,55,Gujarat,September,January,165,Bacterial Blight,Biological Control,Compost,102,53,
Indigo,Kufri Jyoti,Annual,Loamy,5.8,Low,21,452,75,Maharashtra,April,June,188,Rust,Chemical Pesticide,Nitrogen,88,60,
Indigo,HD 2967,Annual,Sandy Loam,6.9,Low,18,663,54,Punjab,May,August,85,Bacterial Blight,Chemical Pesticide,Potash,48,79,
